Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
22-Oct-20,EQ,129.7,134.6,128.45,130.25,134.25,133.5,131.66,201.7,63.5,"4,88,08,808","6,42,59,30,305.10","1,82,545"
21-Oct-20,EQ,131.05,133.1,128.3,129.65,130.6,130.25,131.03,201.7,63.5,"3,92,52,680","5,14,34,73,415.85","2,02,411"
20-Oct-20,EQ,128.1,130.3,126.35,128.25,129.35,129.65,128.12,201.7,63.5,"2,74,70,025","3,51,94,66,619.35","1,21,548"
19-Oct-20,EQ,129.8,130.4,127.8,127.75,128.25,128.25,128.81,201.7,63.5,"3,31,61,414","4,27,13,56,554.10","1,49,958"
16-Oct-20,EQ,129.4,130.05,126,126.95,127.8,127.75,127.72,201.7,63.5,"6,25,54,211","7,98,96,28,143.30","2,08,292"
15-Oct-20,EQ,131.5,134.35,126.5,130.7,126.55,126.95,130.76,201.7,63.5,"6,40,04,610","8,36,90,72,219.05","2,34,276"
14-Oct-20,EQ,133.75,134.65,128.8,134.1,130.5,130.7,130.71,201.7,63.5,"4,57,92,723","5,98,57,19,549.80","1,79,136"
13-Oct-20,EQ,135.4,137.1,132.85,135.9,133.95,134.1,134.89,201.7,63.5,"3,89,73,857","5,25,71,95,327.25","1,43,477"
12-Oct-20,EQ,139.65,139.65,133,138.45,135.9,135.9,135.67,201.7,63.5,"3,92,79,464","5,32,92,18,690.75","1,43,425"
09-Oct-20,EQ,141.15,142.65,138,140.95,138.6,138.45,139.59,201.7,63.5,"3,70,97,517","5,17,85,67,429.05","1,34,757"
08-Oct-20,EQ,142.85,143.5,139.6,141,141.15,140.95,141.3,201.7,63.5,"4,09,43,141","5,78,50,76,340.80","1,38,293"
07-Oct-20,EQ,144.25,144.5,139.8,144.75,141.15,141,141.93,201.7,63.5,"6,82,74,103","9,68,99,21,396.00","2,26,108"
06-Oct-20,EQ,138,145.8,136,133.9,144.45,144.75,143.13,201.7,63.5,"16,20,47,240","23,19,36,14,030.45","5,02,876"
05-Oct-20,EQ,136.95,137.5,132.05,133.5,134.2,133.9,134.39,201.7,63.5,"5,52,68,395","7,42,76,41,026.70","1,64,992"
01-Oct-20,EQ,135.9,136.5,132.55,133.3,133.85,133.5,134.7,201.7,63.5,"4,04,91,787","5,45,41,41,488.50","1,46,860"
30-Sep-20,EQ,131.55,134.4,130.3,131.7,133.4,133.3,132.74,201.7,63.5,"4,88,59,151","6,48,55,67,787.80","1,42,415"
29-Sep-20,EQ,134.95,136,130.7,132.85,131.95,131.7,132.67,201.7,63.5,"6,33,67,335","8,40,67,25,947.75","1,95,477"
28-Sep-20,EQ,128.9,134.3,127.5,127.25,133.1,132.85,132.37,201.7,63.5,"6,18,30,960","8,18,44,23,328.70","2,11,738"
25-Sep-20,EQ,123.7,128.35,123.1,122.8,127,127.25,125.92,201.7,63.5,"6,50,42,619","8,18,99,82,129.00","2,28,746"
24-Sep-20,EQ,127.9,128.8,122.15,131.4,122.75,122.8,125.21,201.7,63.5,"6,24,23,543","7,81,60,10,130.90","2,64,670"
23-Sep-20,EQ,135.5,136.7,127.9,133.1,131.4,131.4,132.13,201.7,63.5,"7,49,83,029","9,90,78,46,374.45","2,39,508"
22-Sep-20,EQ,138,138.15,129.65,137.45,133.85,133.1,133.16,201.7,63.5,"8,72,98,376","11,62,49,78,140.70","3,00,880"
21-Sep-20,EQ,147.75,147.75,135.5,147.9,136.3,137.45,141.58,201.7,63.5,"6,47,35,434","9,16,55,61,173.85","2,59,712"
18-Sep-20,EQ,148.7,150.5,146.25,147.65,147.75,147.9,148.7,201.7,63.5,"4,62,71,652","6,88,06,73,993.80","1,60,380"
17-Sep-20,EQ,150.8,151,146.2,151.45,147.75,147.65,148.23,201.7,63.5,"4,81,19,523","7,13,26,93,233.60","1,89,486"
16-Sep-20,EQ,149.2,154.3,148.55,148.4,151,151.45,152.38,201.7,63.5,"8,50,57,870","12,96,08,05,723.15","3,10,895"
15-Sep-20,EQ,149.4,149.4,146.55,148.55,148.9,148.4,147.91,201.7,63.5,"4,28,87,987","6,34,33,91,226.80","1,49,199"
14-Sep-20,EQ,147.2,151.1,145.5,144.3,147.15,148.55,148.41,201.7,63.5,"8,45,06,253","12,54,16,94,740.90","3,08,205"
11-Sep-20,EQ,143.1,146.8,141.65,143.3,143.65,144.3,144.31,201.7,63.5,"6,51,37,801","9,39,99,13,625.00","2,19,391"
10-Sep-20,EQ,142.8,144.5,138,140.1,143.1,143.3,142.21,201.7,63.5,"7,96,06,710","11,32,05,04,743.45","2,63,631"
09-Sep-20,EQ,141,141.75,135.7,142.3,140.65,140.1,138.6,201.7,63.5,"10,53,58,206","14,60,25,96,240.75","2,97,038"
08-Sep-20,EQ,149.45,149.6,141.2,149.4,142.35,142.3,145.64,201.7,63.5,"7,62,97,951","11,11,19,95,747.35","2,51,056"
07-Sep-20,EQ,150,152,148,147.8,149,149.4,149.73,201.7,63.5,"8,26,19,417","12,37,09,00,506.60","2,95,645"
04-Sep-20,EQ,147.9,153.65,147,151.85,147.6,147.8,150.41,201.7,63.5,"9,55,65,047","14,37,38,68,490.35","3,18,751"
03-Sep-20,EQ,151.6,155.2,149.55,150.3,151.45,151.85,152.39,201.7,63.5,"11,01,56,875","16,78,70,61,799.10","3,55,201"
02-Sep-20,EQ,144.3,151.65,141.45,143.8,151.5,150.3,146.2,201.7,63.5,"7,49,51,550","10,95,79,76,732.85","2,46,918"
01-Sep-20,EQ,143.4,145.15,140.4,143.2,144,143.8,142.74,201.7,63.5,"5,88,11,608","8,39,46,46,496.00","1,85,102"
31-Aug-20,EQ,144.5,147.95,138.2,142.8,142.1,143.2,144.19,201.7,63.5,"16,05,64,520","23,15,12,93,812.15","4,30,759"
28-Aug-20,EQ,144.15,146.2,140.5,144.25,142.75,142.8,143.07,201.7,63.5,"9,51,96,419","13,61,97,93,279.20","2,96,547"
27-Aug-20,EQ,140.1,146.85,139.3,137.9,143.6,144.25,143.14,201.7,63.5,"18,13,82,530","25,96,25,63,255.05","5,27,074"
26-Aug-20,EQ,130.5,139,128.35,127.1,138.4,137.9,133.87,201.7,63.5,"19,75,16,356","26,44,17,65,429.90","5,83,201"
25-Aug-20,EQ,121.8,128.35,121.1,121.2,127.65,127.1,125.13,201.7,63.5,"9,02,67,008","11,29,46,60,730.25","2,68,606"
24-Aug-20,EQ,122,123,120.8,120.9,121.1,121.2,121.72,201.7,63.5,"3,12,96,668","3,80,94,59,829.90","1,06,961"
21-Aug-20,EQ,124.2,124.2,120.15,121.7,121.25,120.9,121.91,201.7,63.5,"4,86,50,670","5,93,08,90,162.85","1,71,419"
20-Aug-20,EQ,123.45,125.65,121.1,125.15,121.85,121.7,123.35,201.7,63.5,"4,35,33,457","5,37,00,47,661.00","1,67,940"
19-Aug-20,EQ,127,127.6,124.75,125.6,125.3,125.15,126.17,201.7,63.5,"4,51,33,950","5,69,45,68,520.25","1,37,522"
18-Aug-20,EQ,124,127.5,123.6,123.55,125.55,125.6,125.5,201.7,63.5,"6,21,54,483","7,80,06,96,583.95","1,86,007"
17-Aug-20,EQ,124.5,126.25,120.6,124.6,123.7,123.55,123.93,201.7,63.5,"6,11,54,591","7,57,90,31,713.95","1,94,650"
14-Aug-20,EQ,131.15,132.65,123.7,131.15,124.85,124.6,127.78,201.7,63.5,"7,50,34,602","9,58,77,10,674.25","2,84,236"
13-Aug-20,EQ,126.1,131.9,124.4,125.35,131.1,131.15,128.74,201.7,63.5,"9,54,90,351","12,29,36,36,061.65","3,14,690"
12-Aug-20,EQ,121,126.4,120.6,122.3,125,125.35,123.54,201.7,63.5,"5,07,15,485","6,26,52,04,115.25","1,81,485"
11-Aug-20,EQ,125,125.8,121.4,123.85,122.55,122.3,123.12,201.7,63.5,"5,02,25,180","6,18,39,49,984.50","1,51,464"
10-Aug-20,EQ,119.95,124.7,119.7,119.1,123.35,123.85,122.9,201.7,63.5,"7,10,95,910","8,73,73,39,637.05","2,43,534"
07-Aug-20,EQ,117,119.7,116,116.8,118.9,119.1,118.33,201.7,63.5,"5,64,89,837","6,68,44,20,204.70","1,69,070"
06-Aug-20,EQ,116.2,117.7,115.5,115.4,117.15,116.8,116.46,201.7,63.5,"6,00,93,689","6,99,83,80,454.20","1,61,993"
05-Aug-20,EQ,112.4,117.65,112,111.45,115.55,115.4,114.71,201.7,63.5,"9,93,72,353","11,39,87,98,628.65","2,66,743"
04-Aug-20,EQ,112.95,115.1,110.8,113.05,111.15,111.45,112.99,201.7,63.5,"9,59,06,991","10,83,68,85,472.50","2,70,181"
03-Aug-20,EQ,103,114.4,102.9,104.65,111.7,113.05,111.21,201.7,63.5,"19,47,65,847","21,65,94,57,969.70","5,22,686"
31-Jul-20,EQ,104,105.4,102.3,103.65,105.05,104.65,103.62,201.7,63.5,"3,38,09,020","3,50,32,35,249.05","1,15,278"
30-Jul-20,EQ,106.4,106.75,102.85,105.75,103.25,103.65,104.75,201.7,63.5,"3,33,82,883","3,49,67,99,099.30","1,28,190"
29-Jul-20,EQ,108.1,108.75,104.85,106.45,105.7,105.75,107.06,201.7,63.5,"4,45,61,874","4,77,09,24,220.50","1,48,403"
28-Jul-20,EQ,102.3,107.2,102,101.7,106.2,106.45,105.32,201.7,63.5,"6,42,71,556","6,76,93,64,530.50","2,01,485"
27-Jul-20,EQ,104,104.5,101.3,103.75,101.9,101.7,102.52,201.7,63.5,"2,96,46,442","3,03,94,12,219.05","1,08,291"
24-Jul-20,EQ,104.7,105.5,102.7,106.05,103.65,103.75,103.96,201.7,63.5,"3,93,66,097","4,09,25,98,759.20","1,41,124"
23-Jul-20,EQ,105.45,106.45,104.7,105.15,106,106.05,105.82,201.7,63.5,"3,07,22,468","3,25,10,15,129.10","1,10,868"
22-Jul-20,EQ,108.5,109.75,104.25,108.45,105.45,105.15,106.63,201.7,63.5,"5,07,40,709","5,41,03,89,990.60","1,45,177"
21-Jul-20,EQ,106,109.7,105.5,105.05,108.15,108.45,108.29,201.7,63.5,"6,60,09,182","7,14,80,58,532.50","2,03,404"
20-Jul-20,EQ,106.35,106.35,103.85,106.4,104.95,105.05,104.89,201.7,63.5,"3,97,87,958","4,17,33,85,092.95","1,39,285"
17-Jul-20,EQ,103.65,106.95,103.3,102.95,106.35,106.4,105.36,201.7,63.5,"4,20,80,407","4,43,36,55,800.35","1,24,209"
16-Jul-20,EQ,103.95,103.95,100.6,103.2,102.95,102.95,102.04,201.7,63.5,"4,43,34,635","4,52,37,94,662.95","1,39,777"
15-Jul-20,EQ,106.8,106.8,102.5,105.15,103.45,103.2,104.91,201.7,63.5,"4,96,88,858","5,21,28,39,571.65","1,39,212"
14-Jul-20,EQ,106.9,107.55,104.1,108,105.2,105.15,105.61,201.7,63.5,"4,69,26,242","4,95,58,88,824.45","1,57,141"
13-Jul-20,EQ,108.85,112.1,106.85,107.6,108.3,108,109.45,201.7,63.5,"8,19,00,473","8,96,36,98,527.05","2,42,525"
10-Jul-20,EQ,106.7,108.6,105.4,106.95,107.25,107.6,107.29,201.7,63.5,"6,46,94,703","6,94,10,70,227.55","1,94,661"
09-Jul-20,EQ,106.3,108.95,104.65,105.35,107.4,106.95,106.29,201.7,63.5,"5,44,92,889","5,79,19,59,319.15","1,68,116"
08-Jul-20,EQ,109.5,110.85,104.2,109.05,105.6,105.35,108.26,201.7,63.5,"5,58,90,628","6,05,04,49,265.85","1,78,778"
07-Jul-20,EQ,109.8,112.6,108.05,109,108.95,109.05,110.06,201.7,63.5,"8,58,42,146","9,44,78,29,039.25","2,68,526"
06-Jul-20,EQ,105,109.9,104.5,103.45,109,109,107.22,201.7,63.5,"9,19,71,938","9,86,08,57,140.10","2,77,964"
03-Jul-20,EQ,102.85,106.35,102.1,101.55,103.4,103.45,104.61,201.7,63.5,"8,73,12,581","9,13,36,52,903.35","2,54,018"
02-Jul-20,EQ,100.75,102.95,100.4,100.75,101.65,101.55,101.58,201.7,63.5,"4,80,86,112","4,88,44,23,475.65","1,44,870"
01-Jul-20,EQ,99,101.45,98.2,98.25,100.5,100.75,100.12,201.7,63.5,"5,08,68,246","5,09,28,21,784.05","1,69,169"
30-Jun-20,EQ,101.75,102.3,97.3,99.45,98.75,98.25,99.31,201.7,63.5,"5,07,67,147","5,04,17,96,650.35","1,72,501"
29-Jun-20,EQ,101.4,101.4,98.05,101.4,99.7,99.45,99.36,201.7,63.5,"4,32,75,076","4,29,96,90,110.10","1,49,166"
26-Jun-20,EQ,105.4,106.05,100.35,103.8,102,101.4,103.24,201.7,63.5,"5,63,28,105","5,81,53,59,241.50","1,71,279"
25-Jun-20,EQ,103.85,106.3,101.65,104.8,104,103.8,104.27,201.7,63.5,"6,31,98,650","6,58,98,89,056.75","1,84,772"
24-Jun-20,EQ,105.25,110.8,104.2,104.4,105.15,104.8,107.96,201.7,63.5,"12,54,62,474","13,54,45,73,100.30","3,68,519"
23-Jun-20,EQ,103,106,101.9,102.65,104.4,104.4,103.78,201.7,63.5,"6,86,38,635","7,12,34,23,356.00","1,92,404"
22-Jun-20,EQ,102.35,104.9,101,102.5,102.55,102.65,103.22,201.7,63.5,"6,85,49,914","7,07,59,05,878.55","2,27,836"
19-Jun-20,EQ,96.5,103.9,95.6,96.35,101.9,102.5,100.87,201.7,63.5,"13,54,63,691","13,66,42,18,657.35","3,78,796"
18-Jun-20,EQ,95,97.2,94.15,95.4,96.5,96.35,96.14,201.7,63.5,"5,89,64,763","5,66,88,76,582.75","1,97,722"
17-Jun-20,EQ,93,96.4,91.8,94.75,95.35,95.4,94.59,201.7,63.5,"11,08,31,825","10,48,39,23,104.05","2,98,090"
16-Jun-20,EQ,102,103.5,92,100.5,94.6,94.75,96.73,201.7,63.5,"21,54,78,234","20,84,34,20,253.70","6,28,969"
15-Jun-20,EQ,104.65,104.65,100.05,105.3,100.65,100.5,101.81,201.7,63.5,"6,93,20,247","7,05,71,51,337.20","2,23,353"
12-Jun-20,EQ,98,106.25,98,106.15,104.75,105.3,101.92,201.7,63.5,"9,29,97,378","9,47,83,05,551.90","2,88,327"
11-Jun-20,EQ,109.9,111.15,105,111.4,106.1,106.15,109.05,201.7,63.5,"5,54,88,921","6,05,08,06,894.65","1,87,716"
10-Jun-20,EQ,111,113,108.5,111.45,112.2,111.4,111.02,201.7,63.5,"8,40,38,803","9,33,03,35,106.05","2,68,868"
09-Jun-20,EQ,117.45,117.9,110.25,115.45,111.25,111.45,114,201.7,63.5,"7,94,74,755","9,05,98,96,597.20","2,56,089"
08-Jun-20,EQ,114,119.15,113.35,110.75,115.65,115.45,115.87,201.7,63.5,"13,69,48,454","15,86,81,33,689.75","4,13,849"
05-Jun-20,EQ,100.45,112.45,99.05,98.5,111.95,110.75,106.99,201.7,63.5,"18,72,12,583","20,02,93,78,696.30","5,03,188"
04-Jun-20,EQ,99,101.4,96.8,98.75,98.75,98.5,99.23,201.7,63.5,"7,20,80,989","7,15,25,72,719.60","2,09,721"
03-Jun-20,EQ,100,101.45,97.4,96.5,98.5,98.75,100.15,201.7,63.5,"9,06,00,115","9,07,37,98,058.20","2,96,653"
02-Jun-20,EQ,90,97.3,89.75,89.55,96.15,96.5,94.26,201.7,63.5,"12,54,10,755","11,82,13,93,581.20","3,47,165"
01-Jun-20,EQ,88.9,91.2,88,87,89.6,89.55,90.03,201.7,63.5,"7,10,81,216","6,39,91,89,823.50","2,07,071"
29-May-20,EQ,85.55,87.5,84.65,87,86.7,87,85.84,201.7,63.5,"8,08,19,025","6,93,72,84,941.50","2,10,894"
28-May-20,EQ,86,88.15,84.55,84.55,87.15,87,86.48,201.7,63.5,"9,61,83,461","8,31,77,54,409.30","2,54,053"
27-May-20,EQ,84.1,86,84,83.1,84.7,84.55,84.95,201.7,63.5,"5,79,58,863","4,92,34,19,055.20","1,44,270"
26-May-20,EQ,83.9,85.7,82.6,82.8,83.25,83.1,84.1,201.7,63.5,"3,80,18,351","3,19,72,22,250.60","1,16,618"
22-May-20,EQ,83.4,83.9,82,84.1,83.05,82.8,82.82,201.7,63.5,"2,92,52,936","2,42,28,31,924.30","96,301"
21-May-20,EQ,83.1,85.2,82.9,83.45,83.95,84.1,84.26,201.7,63.5,"3,72,90,910","3,14,21,96,365.85","1,19,854"
20-May-20,EQ,81.25,84.4,80.7,81.8,83.65,83.45,82.97,201.7,63.5,"3,63,51,616","3,01,59,14,660.45","1,16,445"
19-May-20,EQ,82.5,85.65,81.5,80.65,82.3,81.8,83.66,201.7,63.5,"6,53,79,359","5,46,94,27,810.40","1,94,462"
18-May-20,EQ,84.5,84.5,79.6,84.35,80.9,80.65,81.14,201.7,63.5,"4,42,21,575","3,58,81,81,738.75","1,63,410"
15-May-20,EQ,84.7,85.35,82.8,83.8,84.15,84.35,83.91,201.7,63.5,"3,85,94,210","3,23,83,66,014.30","1,24,113"
14-May-20,EQ,83.95,85.3,82.55,87.2,83.9,83.8,84.09,201.7,63.5,"4,63,41,703","3,89,67,26,738.70","1,73,963"
13-May-20,EQ,92.5,92.5,86.25,86.2,88,87.2,88.65,201.7,63.5,"6,80,86,246","6,03,60,02,630.40","2,37,994"
12-May-20,EQ,85.95,87.7,83.5,86.1,86.45,86.2,85.02,201.7,63.5,"7,75,52,355","6,59,37,67,114.50","2,45,351"
11-May-20,EQ,81.45,90.65,81.4,81.05,85.85,86.1,86.95,201.7,63.5,"15,25,92,033","13,26,78,42,790.60","4,70,511"
08-May-20,EQ,84.5,84.95,80.55,82.5,81.2,81.05,82.46,204.5,63.5,"3,53,63,226","2,91,61,75,375.35","1,35,944"
07-May-20,EQ,82.9,84.65,82.1,83.2,82.55,82.5,83.28,204.5,63.5,"3,11,60,671","2,59,50,15,270.60","1,19,183"
06-May-20,EQ,81.55,83.95,80.35,80.9,83.7,83.2,82.54,204.5,63.5,"5,37,39,428","4,43,57,43,139.40","1,66,733"
05-May-20,EQ,86,86.8,80.4,83.9,81,80.9,84.32,204.5,63.5,"5,71,23,018","4,81,63,72,491.95","1,94,041"
04-May-20,EQ,87,87.2,81.5,93.25,84.05,83.9,84.1,204.5,63.5,"9,11,67,307","7,66,68,46,446.55","3,27,945"
30-Apr-20,EQ,85.95,93.75,85.95,78.15,93.75,93.25,89.27,218.65,63.5,"17,06,45,234","15,23,39,02,188.60","5,19,684"
29-Apr-20,EQ,77.45,79.3,76.55,76.95,78.15,78.15,78.07,218.65,63.5,"4,07,85,025","3,18,41,01,597.95","1,33,880"
28-Apr-20,EQ,75.65,78.2,75.2,75.25,76.85,76.95,76.83,218.65,63.5,"3,48,25,466","2,67,57,37,156.65","1,07,365"
27-Apr-20,EQ,75.9,76.2,74.8,74.2,75.15,75.25,75.4,218.65,63.5,"2,78,35,405","2,09,88,69,538.60","93,555"
24-Apr-20,EQ,75,76.9,74,75.65,74.3,74.2,75.51,239.35,63.5,"4,00,54,235","3,02,43,43,540.85","1,29,250"
23-Apr-20,EQ,76.75,78.65,75.4,75.9,75.9,75.65,76.94,239.35,63.5,"5,03,72,620","3,87,58,96,447.15","1,61,989"
22-Apr-20,EQ,74.45,76.55,72.55,74.65,76.15,75.9,74.34,239.35,63.5,"5,65,29,909","4,20,26,65,230.00","1,83,754"
21-Apr-20,EQ,78,78,74,80.45,74.45,74.65,75.47,239.35,63.5,"5,82,49,560","4,39,62,12,525.25","2,23,568"
20-Apr-20,EQ,76.85,83.4,75.5,76.85,80.1,80.45,80.94,239.35,63.5,"12,54,27,754","10,15,24,71,072.75","4,00,016"
17-Apr-20,EQ,78.3,78.3,74.7,74.65,76.85,76.85,76.11,239.35,63.5,"5,83,36,227","4,44,00,93,616.10","1,86,796"
16-Apr-20,EQ,71.75,75.4,71,72.9,75.1,74.65,73.69,239.35,63.5,"4,79,10,556","3,53,04,29,563.40","1,52,202"
15-Apr-20,EQ,75.4,78.7,71.95,74.25,73.1,72.9,75.43,239.35,63.5,"8,11,26,343","6,11,90,55,679.55","2,77,572"
13-Apr-20,EQ,76,77.6,72.7,74.6,74.5,74.25,74.47,239.35,63.5,"7,04,14,018","5,24,33,81,173.05","2,56,322"
09-Apr-20,EQ,69.6,76.25,69.1,67.6,74.5,74.6,73.81,239.35,63.5,"11,26,80,750","8,31,74,23,006.45","3,50,425"
08-Apr-20,EQ,66.5,71.6,65.4,67.25,67.75,67.6,68.76,239.35,63.5,"8,21,82,403","5,65,11,85,283.15","2,48,580"
07-Apr-20,EQ,68.55,69.3,66.9,65.3,67.2,67.25,67.81,239.35,63.5,"4,20,70,735","2,85,26,89,753.50","1,49,087"
03-Apr-20,EQ,66.9,66.9,64.8,67.95,65.45,65.3,65.5,239.35,63.5,"3,53,46,490","2,31,51,41,908.30","1,61,810"
01-Apr-20,EQ,70.5,71.65,67.55,71.05,67.95,67.95,69.14,239.35,63.5,"3,81,67,981","2,63,90,50,316.25","1,58,063"
31-Mar-20,EQ,70.6,71.5,68.2,68.15,70.75,71.05,70.08,239.35,63.5,"4,61,66,723","3,23,55,87,579.60","1,76,816"
30-Mar-20,EQ,68.8,70,67.25,70.7,68.4,68.15,68.6,239.35,63.5,"3,52,78,179","2,42,01,05,926.65","1,45,591"
27-Mar-20,EQ,72.05,75.9,69.35,70.8,70.7,70.7,72.09,239.35,63.5,"5,88,24,452","4,24,07,53,903.30","2,21,468"
26-Mar-20,EQ,71.45,73.5,68.3,70.25,70.95,70.8,70.9,239.35,63.5,"6,38,22,905","4,52,51,09,545.40","2,40,944"
25-Mar-20,EQ,67.75,71.7,67.25,68.55,70.1,70.25,69.25,239.35,63.5,"5,77,16,006","3,99,67,50,125.95","2,21,008"
24-Mar-20,EQ,69.9,71.5,63.5,66.2,68.95,68.55,67.98,239.35,63.5,"4,95,53,202","3,36,84,02,736.20","2,31,290"
23-Mar-20,EQ,70,72,66,77.3,66.7,66.2,68.84,239.35,66,"3,41,84,331","2,35,32,25,185.20","2,05,748"
20-Mar-20,EQ,74,79.6,72.65,72.95,77.8,77.3,76.07,239.35,68.75,"8,60,44,637","6,54,53,78,298.55","2,60,134"
19-Mar-20,EQ,70,76.5,68.75,75.5,72.9,72.95,72.83,239.35,68.75,"6,81,24,538","4,96,13,45,452.90","2,58,513"
18-Mar-20,EQ,79.9,80.45,75.1,77.95,75.4,75.5,77.29,239.35,75.1,"7,01,34,169","5,42,09,35,074.25","2,55,759"
17-Mar-20,EQ,83.05,85,77.4,82.95,77.5,77.95,81.57,239.35,77.4,"7,18,49,223","5,86,08,81,651.10","2,94,238"
16-Mar-20,EQ,85.6,87.65,82.2,89.75,82.6,82.95,84.99,239.35,78.05,"7,37,07,690","6,26,46,95,282.20","2,80,638"
13-Mar-20,EQ,81.9,94.15,78.05,88,90.5,89.75,87.17,239.35,78.05,"10,61,53,102","9,25,32,11,498.25","4,28,426"
12-Mar-20,EQ,91.1,94.9,84.1,98.9,88.95,88,89.33,239.35,84.1,"14,35,51,005","12,82,31,34,333.10","4,83,314"
11-Mar-20,EQ,104.85,106.5,97.8,105.7,98.35,98.9,101.88,239.35,97.8,"11,11,48,611","11,32,39,26,446.30","3,35,274"
09-Mar-20,EQ,109,109.85,104.25,114.2,104.9,105.7,107.19,239.35,104.25,"8,15,50,460","8,74,16,34,311.05","2,84,834"
06-Mar-20,EQ,115,117.3,112.8,125.75,113.8,114.2,114.92,239.35,106,"8,39,71,462","9,64,99,59,731.30","3,31,758"
05-Mar-20,EQ,127.55,129.15,124.25,126.2,124.75,125.75,126.45,239.35,106,"8,77,95,649","11,10,20,25,232.35","2,68,826"
04-Mar-20,EQ,129.6,129.6,120.55,130.35,126.4,126.2,124.9,239.35,106,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-20,EQ,129.6,129.6,120.55,130.35,126.4,126.2,124.9,239.35,106,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-20,EQ,129.6,129.6,120.55,130.35,126.4,126.2,124.9,239.35,106,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-20,EQ,129.6,129.6,120.55,130.35,126.4,126.2,124.9,239.35,106,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-20,EQ,129.6,129.6,120.55,130.35,126.4,126.2,124.9,239.35,106,"9,75,46,902","12,18,36,11,418.40","2,94,498"
03-Mar-20,EQ,127.5,131.4,125.25,125.4,130.4,130.35,127.87,239.35,106,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-20,EQ,127.5,131.4,125.25,125.4,130.4,130.35,127.87,239.35,106,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-20,EQ,127.5,131.4,125.25,125.4,130.4,130.35,127.87,239.35,106,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-20,EQ,127.5,131.4,125.25,125.4,130.4,130.35,127.87,239.35,106,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-20,EQ,127.5,131.4,125.25,125.4,130.4,130.35,127.87,239.35,106,"8,67,65,576","11,09,49,77,773.95","2,87,946"
02-Mar-20,EQ,133,133.9,123.8,128.95,125.1,125.4,128.88,239.35,106,"11,15,85,697","14,38,14,75,114.05","3,40,443"
28-Feb-20,EQ,138.85,139.6,127.05,145.25,129.65,128.95,132.43,239.35,106,"9,44,69,619","12,51,02,76,083.70","3,41,462"
27-Feb-20,EQ,144.15,146.75,141.1,144.55,145.3,145.25,143.41,239.35,106,"5,13,28,153","7,36,12,02,476.30","1,80,842"
26-Feb-20,EQ,146.9,147.9,143.7,149.9,144.5,144.55,145.64,239.35,106,"4,76,05,927","6,93,31,04,207.95","2,18,833"
25-Feb-20,EQ,152.2,153.4,147.45,150.65,150.45,149.9,149.93,239.35,106,"5,27,19,851","7,90,40,55,121.55","1,99,104"
24-Feb-20,EQ,154,155.9,149.6,158.5,150.6,150.65,153.41,239.35,106,"3,97,06,007","6,09,14,47,107.90","1,91,095"
20-Feb-20,EQ,157.95,162.3,156,158.05,158.75,158.5,159.44,239.35,106,"5,43,28,194","8,66,21,56,731.75","2,05,410"
19-Feb-20,EQ,162.85,164.6,153.05,161.6,158.1,158.05,157.33,239.35,106,"7,89,14,233","12,41,54,30,958.40","3,21,799"
19-Feb-20,EQ,162.85,164.6,153.05,161.6,158.1,158.05,157.33,239.35,106,"7,89,14,233","12,41,54,30,958.40","3,21,799"
19-Feb-20,EQ,162.85,164.6,153.05,161.6,158.1,158.05,157.33,239.35,106,"7,89,14,233","12,41,54,30,958.40","3,21,799"
19-Feb-20,EQ,162.85,164.6,153.05,161.6,158.1,158.05,157.33,239.35,106,"7,89,14,233","12,41,54,30,958.40","3,21,799"
19-Feb-20,EQ,162.85,164.6,153.05,161.6,158.1,158.05,157.33,239.35,106,"7,89,14,233","12,41,54,30,958.40","3,21,799"
18-Feb-20,EQ,168,168,158.6,169.1,162.55,161.6,162.25,239.35,106,"5,27,44,122","8,55,77,86,349.95","2,08,214"
17-Feb-20,EQ,170.4,171.35,166.35,169.1,170,169.1,168.83,239.35,106,"3,28,93,274","5,55,34,81,163.50","1,42,023"
14-Feb-20,EQ,172,176.2,168.3,169.5,169.65,169.1,172.52,239.35,106,"5,66,76,430","9,77,76,17,788.55","2,33,526"
13-Feb-20,EQ,171.35,172.35,168.1,170.95,169.65,169.5,169.7,239.35,106,"2,50,49,848","4,25,08,82,168.25","99,951"
12-Feb-20,EQ,173,173.3,169,169.75,171.1,170.95,170.83,239.35,106,"3,46,21,395","5,91,42,62,730.25","1,36,834"
11-Feb-20,EQ,171.85,175.15,168.4,168.9,170.05,169.75,172.5,239.35,106,"4,28,68,276","7,39,48,06,327.20","1,70,810"
10-Feb-20,EQ,173.2,173.2,168,173.6,169,168.9,169.44,239.35,106,"3,32,79,372","5,63,90,13,357.20","1,55,885"
